product_id,product_name,region,shipping_date,country,city,subcategory,customer_id,customer_name,province,category,customer_type,row_id,shipping_standard,shipping_status,order_id,order_date,profit,days_before_shipping_actual,days_before_shipping_planned,discount,amount,sales,predicted_sales
技术-Accessories-10003153,"贝尔金 键区, 耐用",E,2020/1/8,中国,宁波,Accessories,洪毅-12490,洪毅,浙江,Technology,Business,4632,二级,延迟装运,CN-2020-4150128,2020/1/3,-420,5,￥3,40%,5,811,"￥1,215"
家具-Chair-10001460,"Harbour Creations 摇椅, 可调",E,2020/1/8,中国,宁波,Chair,洪毅-12490,洪毅,浙江,Furniture,Business,4633,二级,延迟装运,CN-2020-4150128,2020/1/3,-195,5,￥3,40%,1,419,￥627
家具-Chair-10000979,"Hon 凳子, 可调",E,2020/1/8,中国,宁波,Chair,洪毅-12490,洪毅,浙江,Furniture,Business,4634,二级,延迟装运,CN-2020-4150128,2020/1/3,-140,5,￥3,40%,2,930,"￥1,393"
家具-Chair-10004059,"Novimex 扶手椅, 每套两件",S,2020/11/17,中国,郑州,Chair,徐虹-13840,徐虹,河南,Furniture,Business,4635,二级,延迟装运,CN-2020-1966017,2020/11/13,451,4,￥3,10%,3,5799,"￥8,684"
技术-Telephone-10001359,"诺基亚 耳机, 整包",E,2021/10/28,中国,厦门,Telephone,吕兰-15700,吕兰,福建,Technology,Consumer,4636,标准级,准时装运,CN-2021-5591257,2021/10/22,126,6,￥6,0%,1,342,￥512
办公用-Art-10000770,"Boston 铅笔刀, 金属",S,2021/4/16,中国,随州,Art,余晨-11230,余晨,湖北,Office Supplies,Consumer,4637,标准级,提前装运,CN-2021-3566090,2021/4/12,-144,4,￥6,80%,2,56,￥84
家具-Bookshelf-10002251,"Sauder Bookshelf, 传统",E,2022/8/17,中国,胶南,Bookshelf,吕灵-17575,吕灵,山东,Furniture,Consumer,4638,标准级,提前装运,CN-2022-4395048,2022/8/12,2794,5,￥6,0%,12,8222,"￥12,313"
办公用-收纳-10001197,"Eldon 锁柜, 单宽度",E,2022/8/17,中国,胶南,Storage Tool,吕灵-17575,吕灵,山东,Office Supplies,Consumer,4639,标准级,提前装运,CN-2022-4395048,2022/8/12,868,5,￥6,0%,2,1847,"￥2,767"
办公用-Label-10004623,"Avery 有色Label, 可调",E,2022/8/17,中国,胶南,Label,吕灵-17575,吕灵,山东,Office Supplies,Consumer,4640,标准级,提前装运,CN-2022-4395048,2022/8/12,17,5,￥6,0%,3,157,￥235
办公用-Envelope-10003126,"Ames 邮寄品, 回收",E,2022/8/17,中国,胶南,Envelope,吕灵-17575,吕灵,山东,Office Supplies,Consumer,4641,标准级,提前装运,CN-2022-4395048,2022/8/12,42,5,￥6,0%,2,323,￥484
技术-Telephone-10001777,"摩托罗拉 办公室Telephone机, 整包",E,2022/8/17,中国,胶南,Telephone,吕灵-17575,吕灵,山东,Technology,Consumer,4642,标准级,提前装运,CN-2022-4395048,2022/8/12,50,5,￥6,0%,3,1006,"￥1,506"
家具-Chair-10004006,"Novimex 扶手椅, 黑色",E,2022/8/17,中国,胶南,Chair,吕灵-17575,吕灵,山东,Furniture,Consumer,4643,标准级,提前装运,CN-2022-4395048,2022/8/12,3316,5,￥6,0%,4,8503,"￥12,734"
技术-复印-10002908,"佳能 Copier, 数字化",E,2022/8/17,中国,胶南,Copier,吕灵-17575,吕灵,山东,Technology,Consumer,4644,标准级,提前装运,CN-2022-4395048,2022/8/12,659,5,￥6,0%,3,3665,"￥5,489"
办公用-Art-10002785,"Binney & Smith 钢笔, 混合尺寸",S,2020/1/13,中国,唐河,Art,邢良-17140,邢良,河南,Office Supplies,Consumer,4645,二级,提前装运,CN-2020-5308381,2020/1/11,15,2,￥3,20%,1,56,￥85
家具-Table-10004043,"Barricks 培训桌, 长方形",S,2021/11/25,中国,鄂州,Table,余丽-16540,余丽娜,湖北,Furniture,Consumer,4646,标准级,提前装运,US-2021-3850588,2021/11/20,-369,5,￥6,60%,1,590,￥883
技术-Accessories-10004884,"SanDisk 键区, 实惠",NE,2022/5/16,中国,四平,Accessories,陈爽-20515,陈爽,吉林,Technology,Small Business,4647,标准级,提前装运,CN-2022-5948224,2022/5/12,98,4,￥6,0%,1,258,￥387
办公用-装订-10002552,"Wilson Jones Binding Machine, 回收",E,2021/8/29,中国,泰兴,Binding Machine,陶巧-19495,陶巧,江苏,Office Supplies,Consumer,4648,一级,延迟装运,US-2021-5266113,2021/8/26,-8,3,￥1,40%,3,112,￥168
家具-Chair-10001896,"Office Star 椅垫, 黑色",E,2021/8/29,中国,泰兴,Chair,陶巧-19495,陶巧,江苏,Furniture,Consumer,4649,一级,延迟装运,US-2021-5266113,2021/8/26,-12,3,￥1,40%,2,355,￥532
办公用-装订-10003947,"Cardinal 孔加固材料, 耐用",S,2022/4/11,中国,钦州,Binding Machine,许绅-19960,许绅,广西,Office Supplies,Consumer,4650,标准级,提前装运,CN-2022-5579550,2022/4/7,3,4,￥6,0%,6,192,￥287
技术-Telephone-10003227,"诺基亚 信号增强器, 整包",S,2022/4/11,中国,钦州,Telephone,许绅-19960,许绅,广西,Technology,Consumer,4651,标准级,提前装运,CN-2022-5579550,2022/4/7,1262,4,￥6,0%,6,3825,"￥5,728"
技术-复印-10004910,"Brother Copier, 数字化",S,2022/4/11,中国,钦州,Copier,许绅-19960,许绅,广西,Technology,Consumer,4652,标准级,提前装运,CN-2022-5579550,2022/4/7,904,4,￥6,0%,2,2445,"￥3,661"
办公用-系固-10001342,"Stockwell 按钉, 整包",E,2022/12/15,中国,无锡,Fastener,常盛-20305,常盛,江苏,Office Supplies,Consumer,4653,标准级,延迟装运,CN-2022-5679752,2022/12/8,12,7,￥6,40%,3,117,￥176
技术-Telephone-10001957,"摩托罗拉 智能手机, 整包",E,2022/12/15,中国,无锡,Telephone,常盛-20305,常盛,江苏,Technology,Consumer,4654,标准级,延迟装运,CN-2022-5679752,2022/12/8,-255,7,￥6,40%,3,1091,"￥1,634"
办公用-Envelope-10000118,"GlobeWeis 马尼拉纸Envelope, 银色",S,2021/8/21,中国,洛阳,Envelope,常明-18340,常明媚,河南,Office Supplies,Consumer,4655,标准级,提前装运,CN-2021-4282122,2021/8/16,69,5,￥6,0%,5,695,"￥1,041"
技术-Accessories-10000138,"贝尔金 鼠标, 可编程",NE,2020/11/26,中国,昌图,Accessories,韦磊-16135,韦磊,辽宁,Technology,Small Business,4656,一级,延迟装运,CN-2020-2957814,2020/11/24,-189,2,￥1,40%,3,355,￥531
办公用-Envelope-10002674,"Ames 马尼拉纸Envelope, 银色",NE,2020/11/26,中国,昌图,Envelope,韦磊-16135,韦磊,辽宁,Office Supplies,Small Business,4657,一级,延迟装运,CN-2020-2957814,2020/11/24,38,2,￥1,0%,5,632,￥947
技术-Accessories-10004884,"SanDisk 键区, 实惠",NE,2020/11/26,中国,昌图,Accessories,韦磊-16135,韦磊,辽宁,Technology,Small Business,4658,一级,延迟装运,CN-2020-2957814,2020/11/24,-21,2,￥1,40%,4,620,￥928
家具-Chair-10000989,"Office Star 摇椅, 每套两件",NE,2020/11/26,中国,昌图,Chair,韦磊-16135,韦磊,辽宁,Furniture,Small Business,4659,一级,延迟装运,CN-2020-2957814,2020/11/24,-1483,2,￥1,40%,6,2405,"￥3,602"
家具-Chair-10000128,"Novimex 沙滩椅, 可调",NE,2020/11/26,中国,昌图,Chair,韦磊-16135,韦磊,辽宁,Furniture,Small Business,4660,一级,延迟装运,CN-2020-2957814,2020/11/24,-774,2,￥1,40%,9,1221,"￥1,828"
办公用-Tool-10002796,"Hamilton Beach 烤面包机, 银色",N,2019/5/25,中国,邯郸,Tool,严恒-13660,严恒,河北,Office Supplies,Consumer,4661,标准级,准时装运,CN-2019-1340062,2019/5/19,43,6,￥6,0%,1,272,￥407
办公用-装订-10000333,"Cardinal 订书机, 回收",NE,2022/12/10,中国,苏家屯,Binding Machine,常升-20020,常升,辽宁,Office Supplies,Consumer,4662,标准级,准时装运,US-2022-1911148,2022/12/4,-176,6,￥6,40%,5,702,"￥1,051"
家具-Table-10003647,"Chromcraft 培训桌, 长方形",E,2022/6/10,中国,界首,Table,陈昌-11035,陈昌,安徽,Furniture,Consumer,4663,标准级,提前装运,US-2022-5235171,2022/6/5,-867,5,￥6,25%,3,2955,"￥4,426"
办公用-装订-10001547,"Ibico 孔加固材料, 回收",E,2022/6/10,中国,界首,Binding Machine,陈昌-11035,陈昌,安徽,Office Supplies,Consumer,4664,标准级,提前装运,US-2022-5235171,2022/6/5,46,5,￥6,0%,4,137,￥205
家具-Bookshelf-10003617,"Bush Bookshelf, 黑色",E,2022/6/10,中国,界首,Bookshelf,陈昌-11035,陈昌,安徽,Furniture,Consumer,4665,标准级,提前装运,US-2022-5235171,2022/6/5,291,5,￥6,0%,2,1165,"￥1,745"
办公用-Paper-10002363,"施乐 笔记本, 优质",E,2021/3/24,中国,蓬莱,Paper,冯婷-21040,冯婷,山东,Office Supplies,Small Business,4666,二级,延迟装运,CN-2021-5404138,2021/3/19,88,5,￥3,0%,3,369,￥553
家具-Chair-10000210,"Harbour Creations 扶手椅, 每套两件",E,2020/6/29,中国,青岛,Chair,韦诚-11365,韦诚,山东,Furniture,Business,4667,标准级,延迟装运,CN-2020-2161331,2020/6/22,844,7,￥6,0%,2,4441,"￥6,651"
办公用-装订-10004336,"Acco Binding Machine盖, 实惠",S,2019/1/28,中国,南宁,Binding Machine,唐安-10240,唐安,广西,Office Supplies,Consumer,4668,二级,提前装运,CN-2019-1047687,2019/1/26,24,2,￥3,0%,2,124,￥186
家具-Utensil-10002095,"Advantus 灯泡, 黑色",S,2022/10/12,中国,深圳,Utensil,韩杰-14725,韩杰,广东,Furniture,Consumer,4669,标准级,准时装运,CN-2022-3503696,2022/10/6,28,6,￥6,0%,1,94,￥140
技术-Equipment-10003030,"松下 Telephone, 红色",S,2022/10/12,中国,深圳,Equipment,韩杰-14725,韩杰,广东,Technology,Consumer,4670,标准级,准时装运,CN-2022-3503696,2022/10/6,268,6,￥6,0%,2,765,"￥1,146"
家具-Bookshelf-10004771,"宜家 搁架, 传统",NE,2021/11/11,中国,长春,Bookshelf,秦淑-20440,秦淑芳,吉林,Furniture,Business,4671,二级,提前装运,CN-2021-5926511,2021/11/9,286,2,￥3,0%,1,795,"￥1,190"
家具-Chair-10002646,"Hon 凳子, 红色",NE,2021/11/11,中国,长春,Chair,秦淑-20440,秦淑芳,吉林,Furniture,Business,4672,二级,提前装运,CN-2021-5926511,2021/11/9,137,2,￥3,0%,2,1527,"￥2,287"
家具-Bookshelf-10003011,"Sauder Bookshelf, 黑色",NE,2021/11/14,中国,延吉,Bookshelf,潘莞-13285,潘莞颖,吉林,Furniture,Consumer,4673,标准级,准时装运,CN-2021-1122727,2021/11/8,4044,6,￥6,0%,13,8989,"￥13,462"
办公用-装订-10000287,"Wilson Jones 孔加固材料, 实惠",NE,2022/12/30,中国,本溪,Binding Machine,沈虢-13570,沈虢,辽宁,Office Supplies,Consumer,4674,标准级,延迟装运,US-2022-2042105,2022/12/23,-10,7,￥6,40%,3,38,￥57
技术-复印-10002061,"Hewlett 无线传真机, 彩色",E,2021/9/5,中国,莱州,Copier,何娇-14650,何娇,山东,Technology,Business,4675,标准级,提前装运,CN-2021-2470286,2021/9/1,1282,4,￥6,0%,2,3562,"￥5,334"
办公用-装订-10004464,"Wilson Jones Label, 实惠",N,2020/10/16,中国,阿里河,Binding Machine,武廉-17305,武廉,内蒙古,Office Supplies,Consumer,4676,二级,准时装运,CN-2020-1182921,2020/10/13,0,3,￥3,40%,5,90,￥135
办公用-Art-10000566,"Binney & Smith 荧光笔, 整包",N,2020/10/16,中国,阿里河,Art,武廉-17305,武廉,内蒙古,Office Supplies,Consumer,4677,二级,准时装运,CN-2020-1182921,2020/10/13,-268,3,￥3,80%,5,79,￥118
家具-Table-10001658,"Chromcraft 培训桌, 白色",N,2020/10/16,中国,阿里河,Table,武廉-17305,武廉,内蒙古,Furniture,Consumer,4678,二级,准时装运,CN-2020-1182921,2020/10/13,-5874,3,￥3,60%,11,5874,"￥8,797"
家具-Chair-10002013,"Harbour Creations 凳子, 红色",N,2020/10/16,中国,阿里河,Chair,武廉-17305,武廉,内蒙古,Furniture,Consumer,4679,二级,准时装运,CN-2020-1182921,2020/10/13,-168,3,￥3,40%,1,504,￥755
技术-复印-10000101,"惠普 个人Copier, 彩色",E,2020/5/8,中国,杭州,Copier,邱梦-18160,邱梦,浙江,Technology,Consumer,4680,二级,延迟装运,US-2020-4150614,2020/5/4,-986,4,￥3,40%,6,2112,"￥3,163"
办公用-Art-10004410,"Boston 画布, 整包",E,2020/5/8,中国,杭州,Art,邱梦-18160,邱梦,浙江,Office Supplies,Consumer,4681,二级,延迟装运,US-2020-4150614,2020/5/4,-362,4,￥3,80%,2,101,￥151
办公用-Envelope-10002280,"Jiffy 搭扣Envelope, 红色",E,2020/5/8,中国,杭州,Envelope,邱梦-18160,邱梦,浙江,Office Supplies,Consumer,4682,二级,延迟装运,US-2020-4150614,2020/5/4,302,4,￥3,0%,11,619,￥927
办公用-系固-10002716,"Stockwell 夹子, 金属",E,2020/5/8,中国,杭州,Fastener,邱梦-18160,邱梦,浙江,Office Supplies,Consumer,4683,二级,延迟装运,US-2020-4150614,2020/5/4,-127,4,￥3,40%,4,217,￥325
办公用-Envelope-10003240,"Kraft 局间Envelope, 回收",E,2020/4/25,中国,潍坊,Envelope,白聪-11695,白聪,山东,Office Supplies,Business,4684,标准级,提前装运,CN-2020-2900587,2020/4/20,239,5,￥6,0%,4,853,"￥1,278"
技术-Telephone-10004578,"思科 智能手机, 蓝色",E,2020/4/25,中国,潍坊,Telephone,白聪-11695,白聪,山东,Technology,Business,4685,标准级,提前装运,CN-2020-2900587,2020/4/20,258,5,￥6,0%,2,1292,"￥1,936"
技术-Equipment-10001640,"柯尼卡 打印机, 红色",N,2021/2/25,中国,衡水,Equipment,田江-14635,田江丽,河北,Technology,Business,4686,标准级,准时装运,CN-2021-5869494,2021/2/19,1261,6,￥6,0%,3,3710,"￥5,556"
办公用-Paper-10004049,"SanDisk 笔记本, 每包 12 个",N,2021/2/25,中国,衡水,Paper,田江-14635,田江丽,河北,Office Supplies,Business,4687,标准级,准时装运,CN-2021-5869494,2021/2/19,76,6,￥6,0%,2,317,￥475
技术-复印-10001796,"佳能 传真机, 数字化",S,2022/11/6,中国,西华,Copier,李丽-17365,李丽丽,河南,Technology,Consumer,4688,标准级,提前装运,CN-2022-4080706,2022/11/2,831,4,￥6,0%,2,2968,"￥4,445"
技术-复印-10003170,"Brother 墨水, 每套两件",S,2022/11/6,中国,西华,Copier,李丽-17365,李丽丽,河南,Technology,Consumer,4689,标准级,提前装运,CN-2022-4080706,2022/11/2,454,4,￥6,0%,3,2062,"￥3,088"
办公用-收纳-10000319,"Rogers 锁柜, 单宽度",N,2021/2/15,中国,东胜,Storage Tool,黄磊-16015,黄磊,内蒙古,Office Supplies,Consumer,4690,二级,提前装运,CN-2021-4795502,2021/2/13,1086,2,￥3,0%,5,4939,"￥7,396"
家具-Chair-10002343,"Office Star 沙滩椅, 红色",N,2021/2/15,中国,东胜,Chair,黄磊-16015,黄磊,内蒙古,Furniture,Consumer,4691,二级,提前装运,CN-2021-4795502,2021/2/13,-39,2,￥3,40%,1,155,￥232
家具-Utensil-10002855,"Deflect-O 分层置放架, 黑色",N,2021/2/15,中国,东胜,Utensil,黄磊-16015,黄磊,内蒙古,Furniture,Consumer,4692,二级,提前装运,CN-2021-4795502,2021/2/13,-7,2,￥3,40%,3,212,￥318
办公用-Art-10003265,"BIC 钢笔, 混合尺寸",N,2021/2/15,中国,东胜,Art,黄磊-16015,黄磊,内蒙古,Office Supplies,Consumer,4693,二级,提前装运,CN-2021-4795502,2021/2/13,-159,2,￥3,80%,3,49,￥73
技术-复印-10000604,"夏普 传真Copier, 彩色",N,2021/2/15,中国,东胜,Copier,黄磊-16015,黄磊,内蒙古,Technology,Consumer,4694,二级,提前装运,CN-2021-4795502,2021/2/13,-143,2,￥3,40%,2,952,"￥1,426"
技术-复印-10004182,"惠普 传真机, 红色",N,2021/2/15,中国,东胜,Copier,黄磊-16015,黄磊,内蒙古,Technology,Consumer,4695,二级,提前装运,CN-2021-4795502,2021/2/13,-14,2,￥3,40%,1,835,"￥1,250"
办公用-系固-10003826,"Accos 回形针, 整包",NE,2022/12/12,中国,海林,Fastener,苏江-14620,苏江丽,黑龙江,Office Supplies,Business,4696,标准级,提前装运,CN-2022-5869494,2022/12/8,97,4,￥6,0%,4,262,￥392
办公用-Supplies-10003489,"Stiletto 剪刀, 钢",NE,2022/12/12,中国,海林,Supplies,苏江-14620,苏江丽,黑龙江,Office Supplies,Business,4697,标准级,提前装运,CN-2022-5869494,2022/12/8,64,4,￥6,0%,4,430,￥643
办公用-装订-10002580,"Wilson Jones 订书机, 透明",S,2022/11/27,中国,沙市,Binding Machine,袁关-15670,袁关茵,湖北,Office Supplies,Consumer,4698,一级,延迟装运,US-2022-5099065,2022/11/25,-109,2,￥1,40%,3,407,￥609
家具-Utensil-10002443,"Advantus 框架, 黑色",S,2022/11/27,中国,沙市,Utensil,袁关-15670,袁关茵,湖北,Furniture,Consumer,4699,一级,延迟装运,US-2022-5099065,2022/11/25,47,2,￥1,40%,1,311,￥466
技术-Accessories-10001234,"Memorex 鼠标, 可编程",NE,2020/4/7,中国,沈阳,Accessories,余雯-21835,余雯,辽宁,Technology,Consumer,4700,标准级,提前装运,CN-2020-4687313,2020/4/2,-173,5,￥6,40%,5,415,￥622
技术-Equipment-10002232,"StarTech 收据打印机, 耐用",NE,2020/4/7,中国,沈阳,Equipment,余雯-21835,余雯,辽宁,Technology,Consumer,4701,标准级,提前装运,CN-2020-4687313,2020/4/2,-83,5,￥6,40%,2,620,￥928
技术-Equipment-10004352,"松下 计算器, 多色",S,2022/5/23,中国,鄂州,Equipment,郝升-20095,郝升,湖北,Technology,Consumer,4702,标准级,提前装运,US-2022-5260002,2022/5/19,-188,4,￥6,40%,4,563,￥843
办公用-Art-10004772,"Stanley 钢笔, 金属",S,2022/5/23,中国,鄂州,Art,郝升-20095,郝升,湖北,Office Supplies,Consumer,4703,标准级,提前装运,US-2022-5260002,2022/5/19,-352,4,￥6,80%,9,95,￥142
办公用-系固-10004011,"Advantus 按钉, 每包 12 个",NE,2022/6/20,中国,绥芬河,Fastener,龙锦-14875,龙锦,黑龙江,Office Supplies,Small Business,4704,标准级,提前装运,CN-2022-2292031,2022/6/15,20,5,￥6,0%,4,259,￥387
办公用-Paper-10004521,"Green Bar 信纸, 优质",NE,2022/6/20,中国,绥芬河,Paper,龙锦-14875,龙锦,黑龙江,Office Supplies,Small Business,4705,标准级,提前装运,CN-2022-2292031,2022/6/15,474,5,￥6,0%,6,1355,"￥2,029"
办公用-系固-10003116,"OIC 订书钉, 每包 12 个",NE,2022/6/20,中国,绥芬河,Fastener,龙锦-14875,龙锦,黑龙江,Office Supplies,Small Business,4706,标准级,提前装运,CN-2022-2292031,2022/6/15,185,5,￥6,0%,10,503,￥753
技术-复印-10000122,"Hewlett 无线传真机, 每套两件",SW,2022/5/25,中国,涪陵,Copier,邢宁-18715,邢宁,重庆,Technology,Business,4707,标准级,准时装运,US-2022-3189070,2022/5/19,390,6,￥6,20%,2,2839,"￥4,251"
办公用-系固-10001925,"Accos 回形针, 金属",S,2019/3/14,中国,浯溪,Fastener,袁德-12115,袁德,湖南,Office Supplies,Consumer,4708,标准级,准时装运,CN-2019-1738807,2019/3/8,12,6,￥6,0%,1,66,￥99
家具-Bookshelf-10002612,"Bush 墙角架, 金属",S,2020/7/6,中国,信阳,Bookshelf,白立-16660,白立荣,河南,Furniture,Consumer,4709,一级,延迟装运,US-2020-3566090,2020/7/4,507,2,￥1,0%,4,2304,"￥3,451"
办公用-Art-10000463,"Binney & Smith 钢笔, 蓝色",S,2019/4/23,中国,阳春,Art,薛芳-12745,薛芳,广东,Office Supplies,Business,4710,一级,延迟装运,CN-2019-2936253,2019/4/20,28,3,￥1,20%,5,223,￥334
家具-Utensil-10004607,"Deflect-O 框架, 一包多件",S,2019/4/23,中国,阳春,Utensil,薛芳-12745,薛芳,广东,Furniture,Business,4711,一级,延迟装运,CN-2019-2936253,2019/4/20,349,3,￥1,0%,4,2055,"￥3,078"
家具-Chair-10002386,"Office Star 摇椅, 可调",S,2019/4/23,中国,阳春,Chair,薛芳-12745,薛芳,广东,Furniture,Business,4712,一级,延迟装运,CN-2019-2936253,2019/4/20,442,3,￥1,10%,2,1205,"￥1,804"
家具-Chair-10000989,"Office Star 摇椅, 每套两件",S,2019/4/23,中国,阳春,Chair,薛芳-12745,薛芳,广东,Furniture,Business,4713,一级,延迟装运,CN-2019-2936253,2019/4/20,-47,3,￥1,10%,1,601,￥900
办公用-收纳-10000735,"Fellowes 文件夹, 单宽度",S,2019/4/23,中国,阳春,Storage Tool,薛芳-12745,薛芳,广东,Office Supplies,Business,4714,一级,延迟装运,CN-2019-2936253,2019/4/20,172,3,￥1,0%,4,493,￥739
办公用-Tool-10002746,"Cuisinart 咖啡研磨机, 银色",E,2020/5/12,中国,上海,Tool,田丹-11995,田丹,上海,Office Supplies,Consumer,4715,一级,延迟装运,CN-2020-5874531,2020/5/9,38,3,￥1,0%,3,551,￥825
办公用-Label-10004286,"Avery 有色Label, 耐用",E,2023/1/2,中国,无锡,Label,余婵-11020,余婵,江苏,Office Supplies,Business,4716,标准级,提前装运,CN-2022-3902607,2022/12/28,98,5,￥6,0%,7,447,￥669
办公用-Envelope-10002028,"Cameo 外皮和封条, 每套 50 个",E,2023/1/2,中国,无锡,Envelope,余婵-11020,余婵,江苏,Office Supplies,Business,4717,标准级,提前装运,CN-2022-3902607,2022/12/28,35,5,￥6,0%,4,392,￥587
办公用-Envelope-10002658,"Cameo 局间Envelope, 银色",E,2023/1/2,中国,无锡,Envelope,余婵-11020,余婵,江苏,Office Supplies,Business,4718,标准级,提前装运,CN-2022-3902607,2022/12/28,230,5,￥6,0%,3,698,"￥1,045"
技术-Accessories-10004102,"SanDisk 鼠标, 回收",E,2023/1/2,中国,无锡,Accessories,余婵-11020,余婵,江苏,Technology,Business,4719,标准级,提前装运,CN-2022-3902607,2022/12/28,-44,5,￥6,40%,2,202,￥303
办公用-收纳-10004384,"Smead 锁柜, 金属",E,2022/11/28,中国,淮南,Storage Tool,涂丽-15955,涂丽,安徽,Office Supplies,Consumer,4720,二级,延迟装运,CN-2022-5774848,2022/11/23,1299,5,￥3,0%,3,2765,"￥4,141"
家具-Chair-10001701,"Office Star 折叠椅, 每套两件",E,2019/2/11,中国,上海,Chair,周木-18400,周木兰,上海,Furniture,Consumer,4721,二级,准时装运,CN-2019-1646975,2019/2/8,66,3,￥3,0%,1,438,￥657
办公用-收纳-10003525,"Eldon 盒, 金属",E,2022/1/3,中国,上虞,Storage Tool,付芳-12700,付芳茵,浙江,Office Supplies,Small Business,4722,标准级,准时装运,CN-2021-5623341,2021/12/28,47,6,￥6,0%,3,131,￥196
办公用-Supplies-10001876,"Stiletto 大剪刀, 钢",E,2022/1/3,中国,上虞,Supplies,付芳-12700,付芳茵,浙江,Office Supplies,Small Business,4723,标准级,准时装运,CN-2021-5623341,2021/12/28,-226,6,￥6,40%,3,399,￥597
